HeadX,HeadY,HeadZ,HeadRx,HeadRy,HeadRz,HeadRw,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,LeftRw,RightX,RightY,RightZ,RightRx,RightRy,RightRz,RightRw,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.011,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.011,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.023,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.023,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.035,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.06,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.084,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.108,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.133,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.182,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.219,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.267,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.318,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.355,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.404,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.442,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.468,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.48,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.505,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.531,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.555,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.569,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.582,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.631,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.655,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.667,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.679,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.692,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.716,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.716,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.716,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.728,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.741,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.753,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.753,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.777,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.79,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.826,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.851,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.875,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.9,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.924,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.936,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.961,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.985,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,0.985,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.01,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.01,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.022,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.022,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.034,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.034,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.034,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.034,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.046,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.059,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.071,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.095,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.095,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.095,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.108,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.108,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
